Timestamp,Day,Hour,Weather,Area_Type,Traffic_Density,Car_Count,Bike_Count,Truck_Count,Signal_Waiting_Time_Seconds
2025-01-16 21:33:00,Thursday,21,Cloudy,School Zone,Low,14,15,3,14
2025-10-30 22:01:00,Thursday,22,Rainy,Industrial,Low,10,21,4,20
2025-09-29 01:27:00,Monday,1,Cloudy,Highway,Low,13,11,3,9
2025-12-27 17:33:00,Saturday,17,Rainy,Highway,High,112,140,23,79
2025-07-14 12:33:00,Monday,12,Stormy,Residential,Medium,43,43,6,32
2025-10-06 07:09:00,Monday,7,Rainy,Residential,High,116,90,17,121
2025-12-10 05:54:00,Wednesday,5,Clear,Highway,Low,12,12,0,18
2025-11-21 02:38:00,Friday,2,Rainy,Commercial,Low,5,10,2,6
2025-12-07 07:36:00,Sunday,7,Foggy,Commercial,High,71,97,17,70
2025-06-29 10:07:00,Sunday,10,Foggy,School Zone,High,76,97,25,166
2025-11-29 01:25:00,Saturday,1,Rainy,Industrial,Low,19,17,2,14
2025-07-31 09:31:00,Thursday,9,Foggy,School Zone,High,67,87,22,128
2025-06-10 10:55:00,Tuesday,10,Cloudy,Highway,Medium,27,53,8,48
2025-09-26 16:30:00,Friday,16,Cloudy,School Zone,Medium,40,57,12,59
2025-12-03 07:28:00,Wednesday,7,Clear,Commercial,High,59,125,24,130
2025-01-28 20:09:00,Tuesday,20,Rainy,Residential,High,79,139,33,73
2025-10-23 01:09:00,Thursday,1,Cloudy,Highway,Medium,43,59,15,39
2025-06-09 10:08:00,Monday,10,Foggy,Highway,Medium,46,56,15,41
2025-08-08 22:56:00,Friday,22,Rainy,Highway,Low,12,18,3,13
2025-08-14 13:18:00,Thursday,13,Rainy,School Zone,Medium,29,59,12,45
2025-08-17 05:40:00,Sunday,5,Rainy,Residential,Low,6,28,0,7
2025-05-29 18:27:00,Thursday,18,Cloudy,Commercial,High,104,74,34,112
2025-11-20 19:46:00,Thursday,19,Clear,Industrial,High,77,103,39,82
2025-02-28 13:19:00,Friday,13,Foggy,School Zone,Low,8,19,2,12
2025-10-19 18:55:00,Sunday,18,Foggy,Commercial,High,66,97,24,61
2025-08-27 13:25:00,Wednesday,13,Rainy,Highway,Medium,44,67,12,40
2025-06-07 18:36:00,Saturday,18,Clear,Residential,Medium,31,47,7,30
2025-03-25 00:46:00,Tuesday,0,Rainy,School Zone,Low,11,16,1,7
2025-04-04 13:24:00,Friday,13,Rainy,School Zone,Low,16,12,4,14
2025-02-07 20:20:00,Friday,20,Foggy,Residential,Medium,40,63,6,56
2025-10-16 02:08:00,Thursday,2,Stormy,Industrial,Low,7,17,0,16
2025-12-08 21:16:00,Monday,21,Clear,Highway,Medium,44,33,11,20
2025-12-17 14:38:00,Wednesday,14,Clear,Industrial,Medium,25,58,11,22
2025-10-19 03:07:00,Sunday,3,Foggy,School Zone,Low,12,14,0,14
2025-05-20 12:50:00,Tuesday,12,Clear,School Zone,Low,15,23,0,20
2025-10-13 08:32:00,Monday,8,Foggy,Commercial,Medium,40,31,14,26
2025-02-18 04:57:00,Tuesday,4,Cloudy,School Zone,Medium,24,70,11,47
2025-07-31 12:21:00,Thursday,12,Rainy,Industrial,Low,9,24,2,8
2025-08-06 11:24:00,Wednesday,11,Cloudy,School Zone,Low,15,29,0,6
2025-01-20 13:32:00,Monday,13,Stormy,School Zone,Low,19,12,0,8
2025-10-17 15:54:00,Friday,15,Rainy,Industrial,Low,7,12,3,5
2025-08-24 19:11:00,Sunday,19,Foggy,Highway,High,111,79,19,72
2025-11-18 13:24:00,Tuesday,13,Foggy,Industrial,Medium,26,37,5,23
2025-03-03 20:55:00,Monday,20,Foggy,Highway,High,96,77,21,122
2025-12-20 21:16:00,Saturday,21,Foggy,Highway,Low,15,10,2,15
2025-08-05 09:57:00,Tuesday,9,Stormy,School Zone,Medium,39,58,6,33
2025-02-28 14:31:00,Friday,14,Stormy,Residential,Medium,29,70,15,33
2025-11-03 20:36:00,Monday,20,Clear,Highway,Medium,45,50,6,47
2025-06-30 13:15:00,Monday,13,Clear,School Zone,Medium,21,67,14,23
2025-09-09 00:21:00,Tuesday,0,Cloudy,Residential,Medium,32,67,5,58
2025-12-18 13:42:00,Thursday,13,Rainy,Industrial,Low,11,29,1,13
2025-05-11 18:55:00,Sunday,18,Cloudy,Residential,Medium,44,31,8,51
2025-01-23 14:36:00,Thursday,14,Foggy,School Zone,Low,5,11,3,11
2025-09-23 21:57:00,Tuesday,21,Stormy,Residential,Medium,30,43,8,27
2025-08-24 14:38:00,Sunday,14,Rainy,Highway,Medium,34,37,14,29
2025-02-09 12:37:00,Sunday,12,Cloudy,School Zone,Low,18,10,4,11
2025-10-14 15:27:00,Tuesday,15,Rainy,Residential,Low,20,22,4,15
2025-10-06 12:39:00,Monday,12,Cloudy,Highway,Low,8,18,1,7
2025-10-24 19:53:00,Friday,19,Clear,Industrial,Medium,38,39,12,60
2025-02-14 17:18:00,Friday,17,Clear,School Zone,High,52,84,29,70
2025-11-30 21:00:00,Sunday,21,Foggy,Commercial,Low,16,10,3,11
2025-12-05 14:47:00,Friday,14,Rainy,School Zone,Low,7,24,2,7
2025-05-18 23:11:00,Sunday,23,Stormy,Commercial,Low,15,22,0,11
2025-06-23 13:31:00,Monday,13,Rainy,Industrial,Low,14,24,1,5
2025-09-01 04:04:00,Monday,4,Cloudy,Commercial,Low,11,27,1,6
2025-12-23 15:51:00,Tuesday,15,Stormy,Commercial,Low,7,29,4,8
2025-01-05 07:12:00,Sunday,7,Cloudy,Commercial,High,93,70,36,174
2025-05-22 04:23:00,Thursday,4,Clear,Residential,Low,12,30,3,20
2025-01-12 08:17:00,Sunday,8,Cloudy,School Zone,Medium,27,68,10,25
2025-04-16 03:28:00,Wednesday,3,Cloudy,Residential,Low,15,29,3,19
2025-03-07 21:08:00,Friday,21,Cloudy,Industrial,Medium,38,63,8,45
2025-12-16 11:57:00,Tuesday,11,Clear,Highway,Medium,29,42,7,28
2025-02-21 02:06:00,Friday,2,Foggy,Industrial,Low,17,13,5,10
2025-07-29 11:55:00,Tuesday,11,Cloudy,Residential,Medium,30,31,14,25
2025-06-11 10:59:00,Wednesday,10,Clear,Highway,High,67,104,35,96
2025-08-19 03:54:00,Tuesday,3,Rainy,Commercial,Low,10,30,5,20
2025-09-06 08:32:00,Saturday,8,Foggy,Residential,High,95,127,26,104
2025-04-23 05:24:00,Wednesday,5,Cloudy,Industrial,Medium,37,41,8,25
2025-01-07 13:40:00,Tuesday,13,Clear,School Zone,Medium,34,36,7,35
2025-03-11 06:24:00,Tuesday,6,Clear,School Zone,Low,8,27,1,14
2025-08-31 10:02:00,Sunday,10,Rainy,Industrial,High,115,122,32,95
2025-12-12 22:08:00,Friday,22,Stormy,Residential,Low,17,26,2,9
2025-11-11 04:50:00,Tuesday,4,Stormy,School Zone,Medium,40,40,6,44
2025-05-12 19:27:00,Monday,19,Foggy,Highway,Medium,23,40,11,52
2025-01-23 11:52:00,Thursday,11,Cloudy,School Zone,Low,12,30,3,9
2025-07-01 01:18:00,Tuesday,1,Cloudy,School Zone,Low,5,16,2,14
2025-01-25 12:25:00,Saturday,12,Clear,Industrial,Low,9,22,1,10
2025-06-21 22:22:00,Saturday,22,Rainy,Highway,Low,6,25,4,16
2025-05-26 07:33:00,Monday,7,Clear,School Zone,High,87,149,29,131
2025-02-01 08:05:00,Saturday,8,Cloudy,Residential,Medium,26,37,14,28
2025-06-25 01:38:00,Wednesday,1,Cloudy,School Zone,Medium,39,55,13,31
2025-07-10 12:31:00,Thursday,12,Stormy,Industrial,Low,7,18,1,20
2025-05-06 17:05:00,Tuesday,17,Stormy,Commercial,Medium,50,30,6,43
2025-09-08 18:11:00,Monday,18,Stormy,Residential,Medium,22,36,14,29
2025-12-01 04:38:00,Monday,4,Foggy,Industrial,Low,9,23,3,8
2025-06-01 17:28:00,Sunday,17,Stormy,Residential,High,107,79,19,174
2025-09-20 07:35:00,Saturday,7,Clear,Residential,Medium,31,57,9,33
2025-06-14 02:43:00,Saturday,2,Cloudy,Residential,Low,18,21,2,11
2025-07-20 21:59:00,Sunday,21,Foggy,Commercial,Low,15,25,0,17
2025-08-25 09:50:00,Monday,9,Rainy,School Zone,High,59,70,27,79
2025-03-23 23:57:00,Sunday,23,Clear,Commercial,Low,19,25,3,14
2025-05-18 22:57:00,Sunday,22,Foggy,Highway,Medium,21,47,14,51
2025-12-21 12:11:00,Sunday,12,Foggy,Highway,Low,13,28,1,8
2025-02-15 21:56:00,Saturday,21,Foggy,Commercial,Low,5,23,2,13
2025-04-15 18:52:00,Tuesday,18,Cloudy,Highway,Medium,23,66,5,44
2025-07-21 23:28:00,Monday,23,Clear,Commercial,Low,14,12,3,15
2025-09-08 08:08:00,Monday,8,Rainy,Highway,High,93,133,33,158
2025-01-09 18:56:00,Thursday,18,Rainy,School Zone,High,57,131,34,118
2025-02-18 18:47:00,Tuesday,18,Cloudy,Highway,High,88,107,36,155
2025-07-30 06:25:00,Wednesday,6,Cloudy,Industrial,Low,12,28,1,15
2025-04-09 07:42:00,Wednesday,7,Rainy,School Zone,High,80,82,36,161
2025-02-17 01:41:00,Monday,1,Foggy,Industrial,Low,10,15,4,17
2025-07-13 01:30:00,Sunday,1,Cloudy,Residential,Low,6,15,2,7
2025-01-27 12:41:00,Monday,12,Cloudy,School Zone,Low,17,11,1,9
2025-09-15 23:43:00,Monday,23,Cloudy,Residential,Low,13,19,3,8
2025-09-18 19:28:00,Thursday,19,Stormy,Industrial,High,74,145,15,122
2025-04-16 18:58:00,Wednesday,18,Stormy,Highway,High,112,121,37,159
2025-07-14 11:02:00,Monday,11,Cloudy,Commercial,Low,17,22,4,11
2025-07-12 23:14:00,Saturday,23,Foggy,Commercial,Low,20,13,2,13
2025-02-20 19:05:00,Thursday,19,Stormy,Industrial,Medium,48,44,5,55
2025-10-11 07:14:00,Saturday,7,Cloudy,School Zone,High,76,124,31,144
2025-11-10 22:24:00,Monday,22,Clear,Residential,Low,15,18,1,9
2025-01-16 21:05:00,Thursday,21,Foggy,Commercial,Medium,32,47,7,25
2025-08-10 06:48:00,Sunday,6,Rainy,School Zone,Low,20,28,1,13
2025-03-04 01:10:00,Tuesday,1,Rainy,Industrial,Medium,30,48,15,50
2025-01-08 15:51:00,Wednesday,15,Stormy,Residential,Low,11,14,1,20
2025-07-28 09:52:00,Monday,9,Foggy,Residential,High,114,141,22,176
2025-02-25 20:59:00,Tuesday,20,Cloudy,Residential,Medium,47,44,12,58
2025-02-07 06:14:00,Friday,6,Stormy,Commercial,Medium,47,48,11,29
2025-08-21 04:58:00,Thursday,4,Cloudy,Commercial,Low,12,30,1,5
2025-12-14 12:07:00,Sunday,12,Stormy,Highway,Low,11,27,4,13
2025-07-05 22:41:00,Saturday,22,Rainy,Industrial,Medium,38,32,12,32
2025-03-01 08:33:00,Saturday,8,Stormy,Highway,High,63,135,17,85
2025-09-21 17:57:00,Sunday,17,Clear,Commercial,Medium,45,37,10,30
2025-07-21 15:35:00,Monday,15,Foggy,Residential,Low,11,24,0,8
2025-04-06 13:43:00,Sunday,13,Clear,Residential,Medium,40,39,5,22
2025-09-09 15:18:00,Tuesday,15,Rainy,Highway,Medium,22,38,15,47
2025-11-18 22:04:00,Tuesday,22,Stormy,Industrial,Medium,35,39,13,39
2025-11-13 13:20:00,Thursday,13,Clear,Commercial,Low,9,13,5,15
2025-11-09 12:37:00,Sunday,12,Rainy,School Zone,Low,11,16,5,7
2025-12-23 19:59:00,Tuesday,19,Clear,Highway,Medium,31,30,12,27
2025-04-01 17:24:00,Tuesday,17,Clear,School Zone,High,116,126,19,107
2025-06-05 04:56:00,Thursday,4,Foggy,Commercial,Medium,26,64,11,41
2025-09-02 15:41:00,Tuesday,15,Foggy,Industrial,Medium,28,58,5,46
2025-07-14 15:14:00,Monday,15,Clear,Industrial,Medium,48,44,13,51
2025-07-13 10:09:00,Sunday,10,Stormy,Residential,High,80,92,30,102
2025-09-15 20:39:00,Monday,20,Clear,School Zone,High,88,92,18,90
2025-04-18 11:42:00,Friday,11,Stormy,Residential,Low,15,12,5,8
2025-05-02 12:05:00,Friday,12,Rainy,Highway,Medium,35,38,14,26
2025-07-13 13:31:00,Sunday,13,Rainy,School Zone,Medium,23,44,7,56
2025-05-14 22:33:00,Wednesday,22,Cloudy,School Zone,Low,11,30,3,11
2025-08-17 16:09:00,Sunday,16,Foggy,School Zone,Medium,32,55,8,22
2025-01-21 16:53:00,Tuesday,16,Rainy,Residential,Medium,25,49,15,26
2025-08-15 09:12:00,Friday,9,Rainy,School Zone,Medium,21,51,13,60
2025-11-09 01:50:00,Sunday,1,Cloudy,Highway,Medium,44,35,6,36
2025-02-16 21:50:00,Sunday,21,Foggy,School Zone,Medium,41,43,15,27
2025-07-15 21:32:00,Tuesday,21,Rainy,Industrial,Low,7,12,5,11
2025-05-28 10:10:00,Wednesday,10,Rainy,Highway,High,120,98,24,177
2025-04-16 11:56:00,Wednesday,11,Foggy,Commercial,Medium,22,43,8,41
2025-03-29 07:23:00,Saturday,7,Foggy,School Zone,Medium,50,63,13,53
2025-06-24 12:37:00,Tuesday,12,Foggy,Industrial,Medium,38,61,15,58
2025-03-07 06:53:00,Friday,6,Foggy,Highway,Low,5,16,4,11
2025-04-02 05:46:00,Wednesday,5,Cloudy,Residential,Low,6,17,2,5
2025-08-12 06:10:00,Tuesday,6,Cloudy,Highway,Medium,29,66,15,40
2025-12-30 20:39:00,Tuesday,20,Cloudy,School Zone,Medium,43,70,9,26
2025-04-28 05:10:00,Monday,5,Foggy,Residential,Low,18,11,2,9
2025-10-25 15:24:00,Saturday,15,Rainy,School Zone,Low,13,22,4,6
2025-05-08 03:29:00,Thursday,3,Cloudy,Industrial,Low,17,27,5,19
2025-12-02 15:28:00,Tuesday,15,Clear,Industrial,Medium,22,30,7,30
2025-05-08 07:33:00,Thursday,7,Stormy,Industrial,High,55,138,36,177
2025-05-24 13:00:00,Saturday,13,Foggy,Highway,Low,15,25,0,20
2025-05-24 08:24:00,Saturday,8,Rainy,Highway,Medium,35,62,6,25
2025-03-15 15:36:00,Saturday,15,Clear,School Zone,Low,7,10,3,5
2025-03-24 06:12:00,Monday,6,Foggy,Highway,Medium,23,52,15,46
2025-05-06 05:28:00,Tuesday,5,Rainy,Commercial,Low,16,10,2,15
2025-12-10 06:36:00,Wednesday,6,Stormy,Industrial,Low,8,29,3,18
2025-09-27 03:36:00,Saturday,3,Cloudy,School Zone,Low,16,21,1,17
2025-03-11 05:22:00,Tuesday,5,Cloudy,School Zone,Low,17,16,3,19
2025-11-28 22:10:00,Friday,22,Rainy,Commercial,Low,12,26,5,5
2025-09-27 20:34:00,Saturday,20,Cloudy,Industrial,High,112,88,28,167
2025-10-20 09:40:00,Monday,9,Foggy,Commercial,High,74,95,26,97
2025-09-24 15:46:00,Wednesday,15,Rainy,Industrial,Medium,44,38,8,32
2025-01-06 19:21:00,Monday,19,Stormy,School Zone,Medium,23,49,13,41
2025-11-20 22:13:00,Thursday,22,Stormy,Highway,Low,11,20,0,9
2025-09-19 18:48:00,Friday,18,Clear,Industrial,Medium,31,64,13,29
2025-10-12 00:54:00,Sunday,0,Foggy,School Zone,Medium,34,44,8,55
2025-11-04 12:43:00,Tuesday,12,Rainy,Industrial,Medium,48,32,14,30
2025-01-21 18:31:00,Tuesday,18,Cloudy,Highway,High,103,142,17,155
2025-12-16 14:39:00,Tuesday,14,Cloudy,Commercial,Medium,21,70,10,32
2025-09-02 13:41:00,Tuesday,13,Cloudy,Residential,Medium,37,62,11,60
2025-06-11 00:02:00,Wednesday,0,Foggy,Residential,Low,11,27,3,18
2025-11-21 03:52:00,Friday,3,Stormy,School Zone,Low,8,16,3,9
2025-01-21 18:42:00,Tuesday,18,Foggy,Commercial,High,104,106,23,78
2025-03-28 16:27:00,Friday,16,Clear,Commercial,Medium,38,63,13,30
2025-11-20 20:03:00,Thursday,20,Rainy,School Zone,Medium,31,64,5,33
2025-12-15 06:11:00,Monday,6,Cloudy,Industrial,Low,14,16,3,20
2025-02-05 20:40:00,Wednesday,20,Stormy,Commercial,Medium,49,51,11,39
2025-07-28 00:10:00,Monday,0,Foggy,Residential,Low,17,16,1,14
2025-08-24 18:25:00,Sunday,18,Foggy,Residential,Medium,32,38,10,20
2025-02-22 20:18:00,Saturday,20,Stormy,School Zone,High,104,125,17,177
2025-12-08 12:46:00,Monday,12,Foggy,School Zone,Low,14,10,1,15
2025-11-10 20:12:00,Monday,20,Stormy,Commercial,High,94,131,18,159
2025-04-18 09:40:00,Friday,9,Clear,Industrial,Medium,29,34,13,20
2025-10-29 03:34:00,Wednesday,3,Stormy,School Zone,Low,10,11,0,13
2025-06-30 05:40:00,Monday,5,Stormy,Highway,Low,16,26,3,9
2025-05-14 10:31:00,Wednesday,10,Cloudy,School Zone,Medium,34,42,12,28
2025-03-02 03:10:00,Sunday,3,Stormy,Residential,Medium,48,47,6,31
2025-01-16 01:58:00,Thursday,1,Rainy,Residential,Low,18,14,4,11
2025-07-14 08:42:00,Monday,8,Clear,Residential,High,90,112,40,126
2025-09-07 21:50:00,Sunday,21,Clear,Highway,Medium,43,61,5,45
2025-01-31 23:30:00,Friday,23,Stormy,Residential,Medium,36,66,8,53
2025-04-17 12:09:00,Thursday,12,Clear,Industrial,Low,13,22,5,6
2025-08-11 23:53:00,Monday,23,Rainy,Highway,Low,20,21,1,15
2025-07-27 04:05:00,Sunday,4,Rainy,School Zone,Low,8,19,3,18
2025-11-01 09:55:00,Saturday,9,Cloudy,Commercial,Medium,36,41,6,60
2025-03-25 22:57:00,Tuesday,22,Cloudy,Industrial,Low,9,19,2,16
2025-07-20 18:05:00,Sunday,18,Cloudy,Residential,High,92,140,31,171
2025-03-20 17:47:00,Thursday,17,Rainy,Residential,High,107,84,35,75
2025-03-04 22:27:00,Tuesday,22,Foggy,Highway,Medium,32,45,11,56
2025-07-26 12:03:00,Saturday,12,Cloudy,Highway,Low,13,18,3,17
2025-10-03 09:51:00,Friday,9,Clear,Commercial,High,102,133,19,62
2025-11-03 13:45:00,Monday,13,Stormy,Commercial,Low,10,26,2,10
2025-08-14 03:22:00,Thursday,3,Foggy,Industrial,Low,8,10,3,6
2025-08-10 09:15:00,Sunday,9,Stormy,Highway,Medium,36,59,8,42
2025-06-23 13:49:00,Monday,13,Rainy,Highway,Low,10,26,2,16
2025-06-07 12:11:00,Saturday,12,Stormy,Highway,Medium,33,38,7,20
2025-09-04 00:36:00,Thursday,0,Foggy,Highway,Low,9,20,1,6
2025-02-27 13:25:00,Thursday,13,Foggy,School Zone,Low,10,18,3,17
2025-05-17 00:54:00,Saturday,0,Clear,School Zone,Medium,24,44,8,34
2025-11-05 21:47:00,Wednesday,21,Clear,Highway,Low,16,17,1,13
2025-06-05 16:39:00,Thursday,16,Rainy,Highway,Medium,37,53,7,36
2025-08-01 13:31:00,Friday,13,Rainy,Residential,Medium,40,67,13,59
2025-03-01 11:39:00,Saturday,11,Clear,School Zone,Low,8,18,2,12
2025-11-08 23:29:00,Saturday,23,Cloudy,Highway,Low,16,27,5,20
2025-11-16 03:40:00,Sunday,3,Cloudy,Industrial,Low,8,21,1,20
2025-10-29 12:39:00,Wednesday,12,Stormy,Highway,Medium,49,62,9,54
2025-03-12 06:41:00,Wednesday,6,Clear,Residential,Low,13,25,4,8
2025-06-24 21:48:00,Tuesday,21,Rainy,Commercial,Low,14,11,0,14
2025-04-03 08:54:00,Thursday,8,Clear,Residential,High,61,123,22,116
2025-08-11 07:53:00,Monday,7,Cloudy,Highway,High,64,107,39,93
2025-09-13 04:44:00,Saturday,4,Cloudy,School Zone,Low,7,20,3,5
2025-02-18 03:04:00,Tuesday,3,Cloudy,Residential,Low,8,15,5,12
2025-12-27 17:32:00,Saturday,17,Foggy,Industrial,High,81,93,15,119
2025-05-25 19:36:00,Sunday,19,Cloudy,Industrial,High,83,147,18,114
2025-03-18 21:51:00,Tuesday,21,Stormy,Industrial,Medium,29,40,8,28
2025-06-07 02:37:00,Saturday,2,Foggy,School Zone,Low,16,21,2,17
2025-11-24 13:37:00,Monday,13,Stormy,Industrial,Medium,24,55,7,47
2025-11-07 17:59:00,Friday,17,Foggy,Residential,High,92,135,35,159
2025-09-07 23:59:00,Sunday,23,Clear,Residential,Low,8,15,4,15
2025-03-07 17:47:00,Friday,17,Cloudy,Residential,Medium,31,34,10,39
2025-01-15 01:49:00,Wednesday,1,Cloudy,Highway,Low,11,13,4,11
2025-04-13 06:17:00,Sunday,6,Foggy,Commercial,Low,11,13,0,8
2025-09-12 19:13:00,Friday,19,Clear,Residential,High,55,118,38,167
2025-10-22 23:40:00,Wednesday,23,Clear,Industrial,Low,12,24,4,9
2025-03-16 16:59:00,Sunday,16,Foggy,Residential,Low,17,29,1,15
2025-04-25 04:58:00,Friday,4,Stormy,Commercial,Medium,48,69,12,56
2025-12-26 13:23:00,Friday,13,Clear,Industrial,Low,8,26,0,13
2025-03-04 00:02:00,Tuesday,0,Stormy,Commercial,Low,5,29,1,5
2025-11-13 16:46:00,Thursday,16,Clear,Highway,Medium,26,53,12,25
2025-10-28 12:53:00,Tuesday,12,Foggy,Residential,Low,6,25,0,6
2025-09-28 17:18:00,Sunday,17,Foggy,Highway,High,72,105,24,93
2025-02-18 06:41:00,Tuesday,6,Cloudy,Industrial,Low,14,26,5,8
2025-08-21 12:49:00,Thursday,12,Rainy,Residential,Medium,39,37,6,24
2025-12-30 11:45:00,Tuesday,11,Foggy,School Zone,Low,19,19,5,5
2025-02-26 23:47:00,Wednesday,23,Stormy,Residential,Medium,39,55,12,25
2025-08-31 17:08:00,Sunday,17,Rainy,School Zone,High,102,119,17,159
2025-10-29 10:24:00,Wednesday,10,Rainy,Residential,High,83,103,18,148
2025-07-13 06:38:00,Sunday,6,Rainy,Residential,Medium,25,60,10,26
2025-12-04 13:44:00,Thursday,13,Rainy,Residential,Low,18,11,4,18
2025-11-03 04:08:00,Monday,4,Foggy,Commercial,Low,9,22,5,5
2025-03-22 21:32:00,Saturday,21,Foggy,Residential,Medium,41,40,12,24
2025-08-14 00:54:00,Thursday,0,Rainy,School Zone,Medium,24,36,6,25
2025-07-08 19:28:00,Tuesday,19,Clear,Industrial,Medium,28,63,15,35
2025-03-19 19:22:00,Wednesday,19,Clear,Residential,High,114,98,39,75
2025-02-19 18:17:00,Wednesday,18,Clear,Highway,High,96,108,22,135
2025-07-11 15:14:00,Friday,15,Clear,Commercial,Low,7,14,3,11
2025-06-26 02:58:00,Thursday,2,Foggy,Highway,Medium,47,39,5,59
2025-11-21 23:30:00,Friday,23,Clear,Highway,Medium,24,33,7,42
2025-08-04 15:18:00,Monday,15,Clear,Commercial,Medium,48,51,6,36
2025-10-15 16:07:00,Wednesday,16,Cloudy,Commercial,Medium,42,34,9,44
2025-02-11 23:32:00,Tuesday,23,Stormy,School Zone,Low,8,11,1,5
2025-06-28 23:08:00,Saturday,23,Stormy,Industrial,Low,12,16,1,18
2025-08-01 11:35:00,Friday,11,Stormy,Commercial,Medium,29,62,5,47
2025-11-23 08:01:00,Sunday,8,Cloudy,Commercial,Medium,37,50,7,34
2025-10-26 07:54:00,Sunday,7,Rainy,Commercial,High,82,113,31,141
2025-09-27 19:26:00,Saturday,19,Cloudy,Commercial,High,69,127,38,142
2025-06-14 22:28:00,Saturday,22,Clear,Highway,Low,14,23,3,20
2025-08-02 05:46:00,Saturday,5,Rainy,Residential,Medium,44,58,13,30
2025-10-07 23:49:00,Tuesday,23,Foggy,Industrial,Medium,50,54,11,42
2025-12-28 07:31:00,Sunday,7,Cloudy,Residential,High,95,136,27,166
2025-01-15 04:44:00,Wednesday,4,Clear,Highway,Low,13,17,3,11
2025-11-20 07:09:00,Thursday,7,Foggy,Industrial,High,83,71,21,168
2025-02-01 07:29:00,Saturday,7,Stormy,School Zone,Medium,20,55,6,37
2025-06-13 09:17:00,Friday,9,Rainy,School Zone,High,118,114,31,139
2025-09-07 09:33:00,Sunday,9,Foggy,Residential,High,82,89,28,100
2025-02-17 04:23:00,Monday,4,Stormy,Residential,Low,7,18,0,9
2025-04-08 12:37:00,Tuesday,12,Stormy,Residential,Low,10,28,4,8
2025-02-01 02:36:00,Saturday,2,Stormy,Residential,Low,20,17,0,13
2025-11-21 16:27:00,Friday,16,Cloudy,School Zone,Medium,21,65,12,21
2025-06-26 04:07:00,Thursday,4,Clear,Highway,Medium,44,60,10,58
2025-05-13 23:01:00,Tuesday,23,Stormy,School Zone,Low,5,26,4,10
2025-06-01 19:05:00,Sunday,19,Foggy,School Zone,High,116,121,26,153
2025-09-14 18:34:00,Sunday,18,Stormy,Industrial,High,60,118,31,94
2025-02-13 03:50:00,Thursday,3,Clear,Residential,Low,14,25,4,18
2025-12-27 02:16:00,Saturday,2,Clear,Commercial,Low,8,19,1,9
2025-12-10 07:49:00,Wednesday,7,Clear,School Zone,Medium,48,56,10,22
2025-10-04 06:17:00,Saturday,6,Cloudy,Commercial,Low,7,10,3,14
2025-12-25 02:38:00,Thursday,2,Cloudy,Highway,Medium,39,63,15,33
2025-02-04 05:41:00,Tuesday,5,Clear,School Zone,Low,18,19,4,10
2025-10-01 04:04:00,Wednesday,4,Cloudy,Residential,Low,13,10,3,15
2025-10-17 03:19:00,Friday,3,Cloudy,Commercial,Medium,25,60,12,57
2025-04-20 00:59:00,Sunday,0,Stormy,School Zone,Medium,30,67,15,58
2025-02-10 10:07:00,Monday,10,Foggy,School Zone,Medium,21,31,5,41
2025-01-10 21:51:00,Friday,21,Rainy,School Zone,Medium,38,48,9,20
2025-06-06 12:22:00,Friday,12,Foggy,Highway,Low,19,15,2,13
2025-04-17 13:39:00,Thursday,13,Foggy,Industrial,Low,7,16,2,20
2025-05-06 19:11:00,Tuesday,19,Cloudy,Industrial,High,95,74,18,66
2025-06-05 05:51:00,Thursday,5,Rainy,Industrial,Low,10,21,4,19
2025-02-26 08:05:00,Wednesday,8,Foggy,School Zone,Medium,40,45,8,59
2025-01-19 22:57:00,Sunday,22,Foggy,Highway,Medium,37,33,11,26
2025-04-24 01:59:00,Thursday,1,Cloudy,Industrial,Low,16,10,4,11
2025-05-05 02:14:00,Monday,2,Foggy,Industrial,Medium,30,49,11,34
2025-10-17 07:43:00,Friday,7,Cloudy,Highway,Medium,50,69,14,29
2025-07-27 18:16:00,Sunday,18,Foggy,Highway,High,95,134,26,111
2025-05-31 19:07:00,Saturday,19,Clear,Industrial,Medium,34,30,12,22
2025-04-17 09:55:00,Thursday,9,Foggy,Commercial,Medium,23,36,10,39
2025-09-19 22:07:00,Friday,22,Stormy,Commercial,Low,20,29,0,10
2025-10-31 23:48:00,Friday,23,Clear,Industrial,Low,18,26,4,16
2025-07-22 22:37:00,Tuesday,22,Rainy,Residential,Medium,22,64,12,21
2025-10-02 11:30:00,Thursday,11,Stormy,Commercial,Medium,35,38,12,30
2025-02-27 12:13:00,Thursday,12,Foggy,Residential,Medium,32,51,8,54
2025-07-12 19:40:00,Saturday,19,Foggy,Industrial,High,73,126,30,174
2025-08-16 06:48:00,Saturday,6,Clear,School Zone,Low,7,10,4,13
2025-10-05 19:25:00,Sunday,19,Stormy,Commercial,High,111,112,25,165
2025-03-04 14:50:00,Tuesday,14,Clear,Commercial,Medium,38,41,12,54
2025-02-23 08:09:00,Sunday,8,Clear,Commercial,Medium,25,69,13,30
2025-02-23 21:42:00,Sunday,21,Clear,Industrial,Low,8,19,3,20
2025-10-02 02:42:00,Thursday,2,Cloudy,Industrial,Low,12,25,1,10
2025-07-08 11:02:00,Tuesday,11,Cloudy,Highway,Medium,43,34,6,41
2025-01-11 02:14:00,Saturday,2,Foggy,Commercial,Medium,43,58,6,46
2025-03-05 21:45:00,Wednesday,21,Cloudy,Residential,Low,10,15,0,20
